,cluster_id,x1,x2
1703,10.0,281255.0,679071.0
1704,10.0,401221.0,816081.0
1705,14.0,383964.0,590239.0
1706,10.0,359980.0,631673.0
1707,14.0,337096.0,614298.0
1708,14.0,346649.0,601528.0
1709,14.0,344859.0,608309.0
1710,14.0,354322.0,599302.0
1711,9.0,435227.0,650474.0
1712,14.0,290624.0,570054.0
1713,10.0,375555.0,668174.0
1714,14.0,275057.0,562020.0
1715,9.0,423938.0,611480.0
1716,14.0,292526.0,604469.0
1717,10.0,313813.0,663352.0
1718,10.0,416496.0,706840.0
1719,10.0,353881.0,678292.0
1720,6.0,367547.0,432917.0
1721,14.0,318195.0,559269.0
1722,14.0,382942.0,583910.0
1723,14.0,329630.0,541942.0
1724,14.0,340491.0,579152.0
1725,9.0,481764.0,577718.0
1726,14.0,320154.0,564410.0
1727,14.0,347826.0,619797.0
1728,10.0,373359.0,679905.0
1729,10.0,283130.0,645818.0
1730,14.0,378495.0,604077.0
1731,14.0,357384.0,558067.0
1732,14.0,357970.0,604433.0
1733,10.0,358075.0,717906.0
1734,10.0,332562.0,638516.0
1735,14.0,354738.0,589658.0
1736,10.0,390337.0,650204.0
1737,14.0,354541.0,511951.0
1738,10.0,369981.0,648415.0
1739,14.0,360270.0,470948.0
1740,14.0,301302.0,578434.0
1741,9.0,435783.0,524060.0
1742,14.0,365270.0,473848.0
1743,9.0,455460.0,544965.0
1744,9.0,389922.0,615648.0
1745,14.0,271813.0,601943.0
1746,14.0,301018.0,620885.0
1747,14.0,348270.0,627371.0
1748,10.0,340408.0,683479.0
1749,14.0,346889.0,593338.0
1750,14.0,328941.0,619258.0
1751,14.0,345855.0,521278.0
1752,10.0,340835.0,634845.0
1753,14.0,332593.0,530848.0
1754,10.0,334987.0,653413.0
1755,14.0,300563.0,596240.0
1756,14.0,315457.0,623532.0
1757,10.0,323663.0,642779.0
1758,10.0,330523.0,640262.0
1759,10.0,303430.0,654656.0
1760,14.0,300238.0,575417.0
1761,14.0,331004.0,560148.0
1762,14.0,359233.0,597215.0
1763,10.0,337457.0,673725.0
1764,14.0,355746.0,624245.0
1765,14.0,308290.0,504455.0
1766,14.0,377818.0,585862.0
1767,14.0,201616.0,541807.0
1768,9.0,399377.0,616443.0
1769,14.0,312953.0,583716.0
1770,14.0,364579.0,601987.0
1771,14.0,381722.0,526403.0
1772,14.0,203556.0,485688.0
1773,14.0,222057.0,548649.0
1774,14.0,357934.0,591338.0
1775,10.0,396480.0,690814.0
1776,10.0,276662.0,718324.0
1777,10.0,416825.0,674571.0
1778,14.0,267409.0,491283.0
1779,14.0,370167.0,582623.0
1780,14.0,361473.0,581275.0
1781,14.0,360037.0,586072.0
1782,14.0,306314.0,628647.0
1783,14.0,289962.0,590113.0
1784,14.0,364796.0,594746.0
1785,10.0,391578.0,656900.0
1786,14.0,354138.0,591281.0
1787,14.0,380997.0,602289.0
1788,14.0,385423.0,536931.0
1789,9.0,389116.0,611862.0
1790,14.0,419786.0,544248.0
1791,10.0,335182.0,677428.0
1792,10.0,341401.0,644918.0
1793,14.0,230261.0,462416.0
1794,9.0,394664.0,614509.0
1795,9.0,410751.0,611517.0
1796,9.0,432015.0,528758.0
1797,14.0,366671.0,611886.0
1798,9.0,439358.0,576216.0
1799,9.0,428038.0,593268.0
1800,14.0,371437.0,612886.0
1801,14.0,278896.0,590236.0
1802,14.0,378830.0,583118.0
1803,9.0,505532.0,673336.0
1804,14.0,390159.0,572371.0
1805,14.0,321584.0,586732.0
1806,14.0,358927.0,592596.0
1807,10.0,344788.0,682469.0
1808,14.0,379870.0,568526.0
1809,9.0,440872.0,600369.0
1810,14.0,385932.0,597237.0
1811,14.0,371437.0,563855.0
1812,10.0,368855.0,647809.0
1813,10.0,348851.0,644850.0
1814,9.0,435580.0,529034.0
1815,14.0,271844.0,499042.0
1816,14.0,358386.0,591833.0
1817,10.0,294746.0,651101.0
1818,14.0,312337.0,595433.0
1819,14.0,341137.0,595867.0
1820,10.0,356398.0,691994.0
1821,14.0,379060.0,536622.0
1822,10.0,303974.0,669777.0
1823,14.0,398822.0,566100.0
1824,14.0,309492.0,422902.0
1825,9.0,404066.0,630784.0
1826,6.0,412233.0,467913.0
1827,14.0,353917.0,628388.0
1828,10.0,356572.0,632224.0
1829,14.0,356617.0,596425.0
1830,10.0,377375.0,672336.0
1831,14.0,380747.0,589949.0
1832,10.0,345937.0,650702.0
1833,14.0,338178.0,571457.0
1834,14.0,302132.0,605661.0
1835,14.0,362417.0,613862.0
1836,10.0,325176.0,662195.0
1837,14.0,350257.0,610022.0
1838,14.0,245147.0,544877.0
1839,9.0,466305.0,711345.0
1840,14.0,287820.0,563856.0
1841,14.0,281168.0,625318.0
1842,14.0,317558.0,606669.0
1843,9.0,462570.0,656122.0
1844,10.0,341564.0,729874.0
1845,9.0,443292.0,532612.0
1846,14.0,405816.0,566099.0
1847,14.0,327247.0,574126.0
1848,14.0,348157.0,568689.0
1849,10.0,375776.0,631815.0
1850,14.0,348176.0,603558.0
1851,14.0,339167.0,578044.0
1852,14.0,357825.0,622820.0
1853,14.0,308632.0,576109.0
1854,10.0,298090.0,724293.0
1855,14.0,306900.0,576900.0
1856,14.0,355179.0,536585.0
1857,14.0,374869.0,570792.0
1858,14.0,317868.0,539451.0
1859,9.0,493636.0,623469.0
1860,9.0,433442.0,614022.0
1861,14.0,293300.0,627485.0
1862,14.0,360124.0,591443.0
1863,14.0,348624.0,542526.0
1864,14.0,329954.0,618285.0
1865,14.0,380859.0,602028.0
1866,14.0,311799.0,574951.0
1867,14.0,353183.0,577330.0
1868,9.0,405046.0,579707.0
1869,14.0,278859.0,480986.0
1870,14.0,355107.0,585493.0
1871,14.0,355745.0,590772.0
1872,10.0,303252.0,636333.0
1873,14.0,276209.0,586867.0
1874,10.0,321015.0,653191.0
1875,9.0,474935.0,655741.0
1876,10.0,309403.0,659771.0
1877,9.0,392432.0,606323.0
1878,14.0,358157.0,591423.0
1879,14.0,375150.0,599143.0
1880,14.0,378128.0,602807.0
1881,14.0,411189.0,537566.0
1882,10.0,361487.0,658702.0
1883,14.0,354572.0,598382.0
1884,14.0,325771.0,607319.0
1885,14.0,395631.0,554990.0
1886,9.0,470376.0,651042.0
1887,14.0,362244.0,593937.0
1888,14.0,330273.0,513797.0
1889,14.0,361869.0,606822.0
1890,14.0,354575.0,567096.0
1891,14.0,346162.0,506585.0
1892,9.0,383163.0,629218.0
1893,14.0,370345.0,589422.0
1894,14.0,397489.0,485721.0
1895,9.0,438940.0,577825.0
1896,10.0,359463.0,668411.0
1897,9.0,406041.0,621986.0
1898,14.0,402214.0,492662.0
1899,6.0,430794.0,509355.0
1900,14.0,305197.0,609438.0
1901,14.0,298351.0,548302.0
1902,14.0,291864.0,540132.0
1903,14.0,359824.0,590166.0
1904,9.0,458190.0,577246.0
1905,14.0,372281.0,596782.0
1906,14.0,319176.0,585656.0
1907,14.0,363594.0,587938.0
1908,14.0,347767.0,585585.0
1909,9.0,425244.0,633670.0
1910,10.0,284612.0,678464.0
1911,9.0,399675.0,628692.0
1912,10.0,432369.0,766156.0
1913,3.0,812867.0,485093.0
1914,3.0,770640.0,458114.0
1915,3.0,716258.0,442008.0
1916,3.0,751068.0,497248.0
1917,3.0,779035.0,491672.0
1918,3.0,742604.0,492019.0
1919,3.0,775801.0,494074.0
1920,3.0,698085.0,363966.0
1921,3.0,721449.0,469014.0
1922,3.0,816863.0,423103.0
1923,3.0,837462.0,386854.0
1924,3.0,759925.0,455843.0
1925,3.0,769079.0,421658.0
1926,3.0,746455.0,437274.0
1927,3.0,752811.0,453054.0
1928,3.0,785049.0,511508.0
1929,3.0,875616.0,495784.0
1930,3.0,725283.0,472231.0
1931,3.0,820763.0,516674.0
1932,3.0,841308.0,379572.0
1933,3.0,836801.0,442209.0
1934,3.0,719138.0,520872.0
1935,3.0,725537.0,457639.0
1936,3.0,736751.0,440781.0
1937,3.0,819553.0,447678.0
1938,3.0,679508.0,456573.0
1939,3.0,784933.0,469255.0
1940,3.0,779538.0,435477.0
1941,3.0,732860.0,438989.0
1942,3.0,759880.0,457784.0
1943,3.0,782723.0,539812.0
1944,3.0,767958.0,459685.0
1945,3.0,757490.0,447368.0
1946,3.0,836241.0,474394.0
1947,3.0,739413.0,470975.0
1948,3.0,760401.0,454473.0
1949,3.0,788257.0,476887.0
1950,3.0,770609.0,452565.0
1951,3.0,769590.0,481546.0
1952,3.0,720678.0,462807.0
1953,3.0,792681.0,453984.0
1954,3.0,742910.0,431026.0
1955,3.0,777051.0,518824.0
1956,3.0,838690.0,437408.0
1957,3.0,732646.0,522952.0
1958,3.0,753577.0,492070.0
1959,3.0,774045.0,481064.0
1960,3.0,782247.0,477773.0
1961,3.0,757874.0,480675.0
1962,3.0,763039.0,503818.0
1963,3.0,768717.0,433415.0
1964,3.0,740846.0,456789.0
1965,3.0,857087.0,488843.0
1966,3.0,778680.0,518275.0
1967,3.0,785496.0,439419.0
1968,3.0,822588.0,497925.0
1969,3.0,828142.0,431205.0
1970,3.0,802806.0,394490.0
1971,3.0,758573.0,476639.0
1972,3.0,769020.0,363093.0
1973,3.0,904801.0,495695.0
1974,3.0,776741.0,457882.0
1975,3.0,746655.0,462912.0
1976,3.0,790422.0,404715.0
1977,3.0,724983.0,428244.0
1978,3.0,788958.0,470172.0
1979,8.0,704307.0,325128.0
1980,3.0,881354.0,489861.0
1981,3.0,775035.0,435657.0
1982,3.0,810526.0,516372.0
1983,3.0,787807.0,420662.0
1984,3.0,770397.0,357610.0
1985,3.0,802389.0,379270.0
1986,3.0,783076.0,420789.0
1987,3.0,762677.0,451092.0
1988,3.0,780394.0,517962.0
1989,3.0,741799.0,435729.0
1990,3.0,696656.0,436446.0
1991,3.0,778527.0,331545.0
1992,3.0,679699.0,435629.0
1993,3.0,777542.0,454217.0
1994,3.0,828194.0,441404.0
1995,3.0,749376.0,456751.0
1996,3.0,779030.0,365993.0
1997,3.0,756607.0,493380.0
1998,3.0,736980.0,442885.0
1999,3.0,729632.0,432452.0
2000,3.0,871742.0,425450.0
2001,3.0,832563.0,450041.0
2002,3.0,762459.0,512029.0
2003,3.0,707753.0,428850.0
2004,3.0,821619.0,523748.0
2005,3.0,817754.0,458414.0
2006,3.0,804643.0,482140.0
2007,3.0,820233.0,445966.0
2008,3.0,797421.0,411653.0
2009,3.0,836553.0,387899.0
2010,3.0,676750.0,435809.0
2011,3.0,876057.0,488897.0
2012,3.0,744341.0,467257.0
2013,3.0,763355.0,524703.0
2014,3.0,746210.0,491441.0
2015,3.0,838112.0,485719.0
2016,3.0,732391.0,400504.0
2017,12.0,655884.0,450276.0
2018,3.0,768298.0,457564.0
2019,3.0,812729.0,375966.0
2020,3.0,771591.0,465961.0
2021,12.0,669263.0,468773.0
2022,3.0,817812.0,460361.0
2023,3.0,767674.0,485970.0
2024,7.0,785544.0,594199.0
2025,3.0,867575.0,474161.0
2026,3.0,774162.0,423299.0
2027,3.0,824381.0,433841.0
2028,3.0,705346.0,503047.0
2029,3.0,756675.0,449910.0
2030,3.0,793807.0,454424.0
2031,3.0,804685.0,470820.0
2032,7.0,766994.0,561529.0
2033,3.0,764276.0,469666.0
2034,3.0,781639.0,441804.0
2035,3.0,769737.0,471361.0
2036,3.0,760120.0,429462.0
2037,3.0,757732.0,515928.0
2038,3.0,844142.0,381128.0
2039,3.0,753568.0,431473.0
2040,3.0,712073.0,525378.0
2041,3.0,791645.0,351540.0
2042,3.0,800131.0,443929.0
2043,3.0,829330.0,455928.0
2044,3.0,804150.0,456345.0
2045,3.0,787929.0,516489.0
2046,3.0,760088.0,422467.0
2047,3.0,873020.0,427985.0
2048,3.0,785897.0,539924.0
2049,3.0,685747.0,472444.0
2050,3.0,788128.0,467327.0
2051,3.0,794714.0,463424.0
2052,3.0,800019.0,452264.0
2053,3.0,797981.0,533716.0
2054,3.0,778534.0,458954.0
2055,3.0,818302.0,491733.0
2056,3.0,765572.0,450161.0
2057,7.0,892024.0,589293.0
2058,3.0,766295.0,456154.0
2059,3.0,776673.0,426355.0
2060,3.0,736671.0,458532.0
2061,3.0,778790.0,452339.0
2062,3.0,765732.0,411670.0
2063,3.0,910600.0,513296.0
2064,3.0,773720.0,477145.0
2065,3.0,879603.0,512088.0
2066,3.0,865100.0,444383.0
2067,3.0,786335.0,446061.0
2068,3.0,808882.0,359757.0
2069,3.0,766264.0,461683.0
2070,3.0,750057.0,419304.0
2071,3.0,772731.0,458007.0
2072,3.0,788598.0,499879.0
2073,3.0,774066.0,449203.0
2074,3.0,840446.0,462354.0
2075,3.0,792880.0,375922.0
2076,3.0,783246.0,460091.0
2077,3.0,828358.0,525005.0
2078,12.0,631955.0,390694.0
2079,3.0,772834.0,431132.0
2080,3.0,753712.0,432239.0
2081,3.0,731688.0,545050.0
2082,3.0,792131.0,367036.0
2083,3.0,780970.0,489198.0
2084,3.0,701610.0,428261.0
2085,3.0,810928.0,506468.0
2086,3.0,847608.0,396443.0
2087,3.0,768624.0,412588.0
2088,3.0,760254.0,470313.0
2089,3.0,748747.0,453685.0
2090,3.0,762075.0,470074.0
2091,3.0,809827.0,447538.0
2092,3.0,725342.0,507403.0
2093,3.0,714658.0,442900.0
2094,8.0,723331.0,323890.0
2095,3.0,803749.0,443152.0
2096,3.0,811750.0,467544.0
2097,8.0,683857.0,304687.0
2098,3.0,681028.0,436154.0
2099,3.0,711317.0,423116.0
2100,3.0,758038.0,478490.0
2101,3.0,764829.0,440777.0
2102,3.0,771303.0,476389.0
2103,3.0,767666.0,455063.0
2104,3.0,782481.0,403287.0
2105,3.0,768536.0,447107.0
2106,3.0,813966.0,431645.0
2107,3.0,771133.0,456652.0
2108,3.0,802474.0,416970.0
2109,8.0,755924.0,327840.0
2110,3.0,722585.0,454347.0
2111,3.0,823998.0,509862.0
2112,3.0,747828.0,491637.0
2113,3.0,765907.0,471359.0
2114,3.0,713972.0,463640.0
2115,7.0,918802.0,580164.0
2116,3.0,691769.0,506227.0
2117,3.0,804779.0,433233.0
2118,3.0,817965.0,443126.0
2119,3.0,730564.0,470566.0
2120,3.0,783116.0,474875.0
2121,3.0,868366.0,473515.0
2122,3.0,737843.0,473794.0
2123,3.0,763862.0,462967.0
2124,3.0,753322.0,411437.0
2125,3.0,773570.0,468479.0
2126,3.0,800695.0,495326.0
2127,3.0,749570.0,499602.0
2128,3.0,757571.0,456501.0
2129,3.0,699256.0,478026.0
2130,3.0,737321.0,481392.0
2131,3.0,822490.0,456696.0
2132,3.0,792949.0,488708.0
2133,3.0,827190.0,468237.0
2134,3.0,768118.0,452072.0
2135,3.0,845373.0,401568.0
2136,3.0,821248.0,370796.0
2137,3.0,766478.0,482961.0
2138,3.0,787863.0,548878.0
2139,3.0,774221.0,460237.0
2140,3.0,808963.0,470339.0
2141,3.0,800271.0,423548.0
2142,3.0,833333.0,509921.0
2143,3.0,764002.0,430369.0
2144,3.0,703839.0,449812.0
2145,3.0,792415.0,489241.0
2146,3.0,820613.0,428325.0
2147,3.0,779665.0,435737.0
2148,3.0,782782.0,482192.0
2149,7.0,828469.0,565468.0
2150,3.0,811894.0,472572.0
2151,3.0,771993.0,547456.0
2152,3.0,745108.0,391732.0
2153,3.0,769629.0,468664.0
2154,3.0,770920.0,463114.0
2155,3.0,842751.0,379579.0
2156,3.0,825552.0,441302.0
2157,3.0,858687.0,421599.0
2158,3.0,870282.0,451812.0
2159,3.0,832252.0,414566.0
2160,3.0,777780.0,448384.0
2161,3.0,767262.0,488955.0
2162,3.0,808072.0,471630.0
2163,3.0,680509.0,499374.0
2164,3.0,791916.0,456452.0
2165,3.0,769627.0,464332.0
2166,3.0,747634.0,465379.0
2167,3.0,789926.0,511762.0
2168,3.0,781283.0,462832.0
2169,3.0,722371.0,473525.0
2170,3.0,795526.0,515092.0
2171,3.0,769990.0,460781.0
2172,3.0,748006.0,431861.0
2173,3.0,780420.0,398846.0
2174,3.0,857932.0,451823.0
2175,12.0,644608.0,408500.0
2176,3.0,782185.0,502275.0
2177,3.0,780969.0,434979.0
2178,3.0,817967.0,436171.0
2179,3.0,764936.0,490073.0
2180,12.0,669221.0,431038.0
2181,3.0,760858.0,452262.0
2182,3.0,767031.0,401176.0
2183,3.0,778966.0,490640.0
2184,3.0,769439.0,449236.0
2185,3.0,770226.0,455986.0
2186,3.0,769744.0,467279.0
2187,3.0,783722.0,502320.0
2188,3.0,796442.0,347986.0
2189,3.0,798112.0,450127.0
2190,3.0,740440.0,345394.0
2191,3.0,717317.0,436592.0
2192,3.0,761005.0,379392.0
2193,3.0,885441.0,489919.0
2194,3.0,739130.0,472736.0
2195,3.0,712317.0,509461.0
2196,3.0,759736.0,474080.0
2197,3.0,752011.0,344347.0
2198,3.0,684990.0,515635.0
2199,3.0,747595.0,497873.0
2200,3.0,749796.0,414328.0
2201,3.0,787329.0,392788.0
2202,3.0,761804.0,468788.0
2203,3.0,740457.0,494170.0
2204,3.0,804966.0,464517.0
2205,3.0,783698.0,484880.0
2206,3.0,765328.0,481077.0
2207,3.0,779168.0,449276.0
2208,3.0,742464.0,439232.0
2209,3.0,758827.0,454990.0
2210,3.0,773401.0,446208.0
2211,3.0,819024.0,462882.0
2212,3.0,778463.0,442860.0
2213,3.0,850360.0,467513.0
2214,3.0,774626.0,426996.0
2215,3.0,772576.0,444470.0
2216,3.0,765547.0,551232.0
2217,3.0,774184.0,438112.0
2218,3.0,767014.0,458870.0
2219,3.0,786521.0,462058.0
2220,3.0,838334.0,454336.0
2221,3.0,789159.0,547308.0
2222,3.0,783475.0,444834.0
2223,3.0,768052.0,465358.0
2224,3.0,858514.0,427300.0
2225,3.0,674506.0,444164.0
2226,3.0,737829.0,457994.0
2227,3.0,818199.0,474399.0
2228,3.0,774855.0,456933.0
2229,3.0,766187.0,361542.0
2230,3.0,794791.0,423525.0
2231,3.0,779792.0,505850.0
2232,3.0,749874.0,472359.0
2233,3.0,793852.0,512313.0
2234,3.0,832078.0,415861.0
2235,3.0,753828.0,462142.0
2236,3.0,776158.0,458536.0
2237,3.0,784679.0,460236.0
2238,3.0,753288.0,460147.0
2239,3.0,770685.0,449122.0
2240,3.0,708713.0,456075.0
2241,3.0,741589.0,437529.0
2242,3.0,773030.0,458539.0
2243,3.0,713029.0,485369.0
2244,12.0,659040.0,471754.0
2245,3.0,769961.0,460597.0
2246,10.0,275432.0,742643.0
2247,10.0,329078.0,760382.0
2248,10.0,323865.0,823966.0
2249,10.0,369005.0,754831.0
2250,10.0,354651.0,775173.0
2251,10.0,338161.0,766092.0
2252,10.0,401049.0,736863.0
2253,10.0,363747.0,796555.0
2254,10.0,270448.0,791644.0
2255,10.0,422131.0,772606.0
2256,10.0,365392.0,803201.0
2257,10.0,287417.0,771006.0
2258,10.0,350553.0,684674.0
2259,10.0,303171.0,870927.0
2260,10.0,412895.0,843165.0
2261,10.0,234376.0,725515.0
2262,10.0,366673.0,787763.0
2263,10.0,299701.0,852324.0
2264,10.0,426167.0,820418.0
2265,10.0,350038.0,738622.0
2266,10.0,359147.0,695151.0
2267,10.0,340241.0,765381.0
2268,10.0,341938.0,759511.0
2269,10.0,422082.0,697705.0
2270,10.0,378737.0,851075.0
2271,10.0,311118.0,688674.0
2272,10.0,380175.0,769543.0
2273,10.0,340123.0,755191.0
2274,10.0,363067.0,786920.0
2275,10.0,278913.0,696329.0
2276,10.0,404172.0,817083.0
2277,10.0,336529.0,723224.0
2278,10.0,335888.0,832790.0
2279,10.0,301242.0,756400.0
2280,10.0,312676.0,748595.0
2281,10.0,324865.0,808220.0
2282,10.0,399405.0,783596.0
2283,10.0,343748.0,757276.0
2284,10.0,302675.0,842773.0
2285,10.0,380862.0,778022.0
2286,10.0,299592.0,741551.0
2287,10.0,313135.0,798499.0
2288,10.0,300725.0,761968.0
2289,10.0,368938.0,802272.0
2290,10.0,322164.0,776942.0
2291,10.0,199734.0,747143.0
2292,10.0,378147.0,773517.0
2293,10.0,365024.0,780330.0
2294,10.0,285121.0,701373.0
2295,10.0,313118.0,770036.0
2296,10.0,385399.0,736998.0
2297,10.0,321299.0,714734.0
2298,10.0,204224.0,840549.0
2299,10.0,378382.0,818283.0
2300,10.0,356238.0,686312.0
2301,10.0,379569.0,688741.0
2302,10.0,378080.0,864492.0
2303,10.0,383526.0,842464.0
2304,10.0,362630.0,728629.0
2305,10.0,340654.0,791614.0
2306,10.0,390459.0,752118.0
2307,10.0,353818.0,769467.0
2308,10.0,247442.0,740079.0
2309,10.0,286600.0,774434.0
2310,10.0,270798.0,761123.0
2311,10.0,364037.0,762429.0
2312,10.0,339069.0,768150.0
2313,10.0,341287.0,765609.0
2314,10.0,346187.0,845148.0
2315,10.0,307636.0,743357.0
2316,10.0,351111.0,772788.0
2317,10.0,287030.0,889381.0
2318,10.0,281791.0,702540.0
2319,10.0,369144.0,835018.0
2320,10.0,331827.0,772972.0
2321,10.0,381867.0,654942.0
2322,10.0,328562.0,827191.0
2323,10.0,323726.0,757545.0
2324,10.0,403389.0,802374.0
2325,10.0,321652.0,686774.0
2326,10.0,333852.0,706461.0
2327,10.0,339055.0,768351.0
2328,10.0,217342.0,709135.0
2329,10.0,308276.0,833346.0
2330,10.0,326310.0,801638.0
2331,10.0,368565.0,772596.0
2332,10.0,352011.0,696750.0
2333,10.0,378019.0,762181.0
2334,10.0,366994.0,776741.0
2335,10.0,325332.0,848811.0
2336,10.0,379351.0,728500.0
2337,10.0,388673.0,774578.0
2338,10.0,309089.0,724287.0
2339,10.0,327976.0,785379.0
2340,10.0,323653.0,749974.0
2341,10.0,339076.0,880938.0
2342,10.0,337839.0,762190.0
2343,9.0,452203.0,707339.0
2344,10.0,326758.0,760317.0
2345,10.0,329972.0,877567.0
2346,10.0,369754.0,782968.0
2347,10.0,349871.0,745707.0
2348,10.0,284039.0,829987.0
2349,10.0,338702.0,781652.0
2350,10.0,415403.0,744129.0
2351,9.0,458227.0,620044.0
2352,10.0,210255.0,756948.0
2353,10.0,325827.0,777597.0
2354,10.0,369575.0,761064.0
2355,10.0,384300.0,773739.0
2356,10.0,272174.0,751083.0
2357,10.0,382847.0,744056.0
2358,10.0,327066.0,762819.0
2359,10.0,343436.0,759686.0
2360,10.0,395490.0,719173.0
2361,10.0,279930.0,736996.0
2362,10.0,314965.0,754780.0
2363,10.0,405310.0,791720.0
2364,10.0,251214.0,781864.0
2365,10.0,436352.0,749800.0
2366,10.0,323870.0,725571.0
2367,10.0,344276.0,784744.0
2368,10.0,339475.0,766522.0
2369,10.0,360757.0,776085.0
2370,10.0,319179.0,872555.0
2371,10.0,372498.0,818024.0
2372,10.0,337352.0,766807.0
2373,10.0,335340.0,753871.0
2374,10.0,321433.0,764514.0
2375,10.0,256670.0,680965.0
2376,10.0,334983.0,770183.0
2377,10.0,330497.0,830234.0
2378,10.0,337331.0,766646.0
2379,10.0,338850.0,769116.0
2380,10.0,295535.0,793164.0
2381,10.0,332989.0,752606.0
2382,10.0,327270.0,844822.0
2383,10.0,332673.0,766866.0
2384,10.0,294841.0,723085.0
2385,10.0,344744.0,754213.0
2386,10.0,375488.0,760828.0
2387,10.0,355728.0,700289.0
2388,10.0,286646.0,802691.0
2389,10.0,367871.0,757420.0
2390,10.0,288222.0,707014.0
2391,10.0,383213.0,856476.0
2392,10.0,387455.0,812731.0
2393,10.0,351526.0,777412.0
2394,10.0,381459.0,779691.0
2395,10.0,352657.0,765184.0
2396,10.0,333308.0,723602.0
2397,10.0,339561.0,764293.0
2398,10.0,337154.0,773873.0
2399,10.0,351276.0,732030.0
2400,9.0,402076.0,640063.0
2401,10.0,337393.0,788989.0
2402,10.0,322096.0,748245.0
2403,10.0,245918.0,796793.0
2404,10.0,347773.0,768517.0
2405,10.0,376596.0,730991.0
2406,10.0,410868.0,722515.0
2407,10.0,417320.0,887671.0
2408,10.0,266582.0,700362.0
2409,14.0,319913.0,623717.0
2410,10.0,380648.0,755867.0
2411,10.0,376692.0,747551.0
2412,10.0,192525.0,705515.0
2413,10.0,338538.0,762384.0
2414,10.0,388048.0,775014.0
2415,10.0,361373.0,713920.0
2416,10.0,327819.0,757340.0
2417,10.0,342486.0,712916.0
2418,10.0,335691.0,812275.0
2419,10.0,339820.0,768235.0
2420,10.0,375864.0,743508.0
2421,10.0,354754.0,706259.0
2422,10.0,377259.0,876455.0
2423,10.0,415349.0,800504.0
2424,10.0,353023.0,728989.0
2425,10.0,333260.0,777654.0
2426,10.0,318837.0,780000.0
2427,10.0,339384.0,767935.0
2428,10.0,293549.0,743706.0
2429,10.0,374888.0,849295.0
2430,10.0,354038.0,762552.0
2431,10.0,346203.0,757151.0
2432,10.0,385075.0,739768.0
2433,10.0,342160.0,869756.0
2434,10.0,347518.0,737493.0
2435,10.0,344088.0,809292.0
2436,10.0,347494.0,748696.0
2437,10.0,413356.0,755310.0
2438,10.0,340112.0,784074.0
2439,10.0,358018.0,773902.0
2440,10.0,203047.0,781822.0
2441,10.0,328257.0,713104.0
2442,10.0,293637.0,787835.0
2443,10.0,295866.0,757519.0
2444,10.0,312461.0,769842.0
2445,10.0,352537.0,720620.0
2446,10.0,351828.0,788014.0
2447,14.0,356534.0,602783.0
2448,10.0,330877.0,787528.0
2449,10.0,361183.0,815996.0
2450,10.0,339922.0,745595.0
2451,10.0,362522.0,695598.0
2452,10.0,356310.0,756195.0
2453,10.0,426048.0,765736.0
2454,10.0,340827.0,781884.0
2455,10.0,341314.0,770888.0
2456,10.0,355506.0,760219.0
2457,10.0,341053.0,774802.0
2458,10.0,401726.0,762696.0
2459,10.0,281326.0,748242.0
2460,10.0,325647.0,702766.0
2461,10.0,318474.0,767898.0
2462,10.0,387922.0,734461.0
2463,10.0,341710.0,771458.0
2464,10.0,338855.0,870413.0
2465,10.0,401394.0,809442.0
2466,10.0,312975.0,771492.0
2467,10.0,332795.0,806280.0
2468,10.0,350450.0,760389.0
2469,10.0,215432.0,901172.0
2470,10.0,347258.0,768621.0
2471,10.0,377543.0,783649.0
2472,10.0,311045.0,703174.0
2473,10.0,412603.0,782990.0
2474,10.0,338413.0,768535.0
2475,10.0,389722.0,807953.0
2476,10.0,341852.0,769728.0
2477,10.0,288972.0,823270.0
2478,10.0,333886.0,809900.0
2479,10.0,345252.0,792233.0
2480,10.0,416542.0,768872.0
2481,10.0,312646.0,683835.0
2482,10.0,274758.0,814504.0
2483,10.0,326038.0,799594.0
2484,10.0,333508.0,766977.0
2485,10.0,243008.0,731537.0
2486,10.0,282899.0,782209.0
2487,10.0,340472.0,778615.0
2488,10.0,328233.0,756845.0
2489,10.0,367643.0,661190.0
2490,10.0,344023.0,762757.0
2491,10.0,404673.0,834197.0
2492,10.0,368919.0,886789.0
2493,10.0,354373.0,722590.0
2494,10.0,375813.0,862251.0
2495,10.0,405965.0,814447.0
2496,10.0,334570.0,796264.0
2497,10.0,323218.0,816241.0
2498,10.0,361355.0,849912.0
2499,10.0,188957.0,774053.0
2500,10.0,274750.0,759508.0
2501,10.0,368503.0,755875.0
2502,10.0,377202.0,861356.0
2503,10.0,318760.0,832545.0
2504,10.0,252218.0,724095.0
2505,10.0,389390.0,776292.0
2506,10.0,363279.0,884479.0
2507,10.0,317335.0,872647.0
2508,10.0,437104.0,735378.0
2509,10.0,310252.0,647306.0
2510,10.0,310794.0,720512.0
2511,9.0,434796.0,679860.0
2512,10.0,258349.0,843042.0
2513,10.0,336650.0,791627.0
2514,10.0,439131.0,789893.0
2515,10.0,365373.0,790916.0
2516,10.0,359100.0,770101.0
2517,10.0,338840.0,768358.0
2518,10.0,287351.0,756126.0
2519,10.0,331637.0,845010.0
2520,10.0,334778.0,767838.0
2521,10.0,349816.0,749983.0
2522,10.0,342307.0,816230.0
2523,10.0,310594.0,781190.0
2524,10.0,429132.0,793284.0
